Computer,TimeGenerated [UTC],EventId,SubType,ClientIP,Name,Result,Message,TaskCategory,QueryType,ResultCode,MaliciousIP,IndicatorThreatType,Description,Confidence,Severity,ReportReferenceLink,RemoteIPLongitude,RemoteIPLatitude,RemoteIPCountry,Type,_ResourceId
USDC01.tyrellcorp.us,"2/3/2022, 7:42:05.416 AM",257,LookupQuery,192.168.59.72,x.bidswitch.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:42:05.356 AM",257,LookupQuery,192.168.59.79,connect.facebook.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:42:05.341 AM",257,LookupQuery,192.168.59.79,connect.facebook.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:42:05.336 AM",257,LookupQuery,192.168.59.72,x.bidswitch.net,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:42:00.283 AM",257,LookupQuery,192.168.59.62,onetag-sys.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:42:00.240 AM",257,LookupQuery,192.168.59.62,rtb.adxpremium.services,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:59.089 AM",257,LookupQuery,192.168.59.53,status.avid.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:59.061 AM",257,LookupQuery,192.168.59.53,status.avid.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:56.829 AM",257,LookupQuery,192.168.59.72,yt3.ggpht.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:56.828 AM",257,LookupQuery,192.168.59.72,yt3.ggpht.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:55.680 AM",257,LookupQuery,192.168.57.65,graph.instagram.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:55.662 AM",257,LookupQuery,192.168.57.65,graph.instagram.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:54.429 AM",257,LookupQuery,192.168.57.65,scontent.cdninstagram.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:54.417 AM",257,LookupQuery,192.168.57.65,scontent.cdninstagram.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:53.950 AM",257,LookupQuery,192.168.57.65,www.instagram.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:53.936 AM",257,LookupQuery,192.168.57.65,www.instagram.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:53.006 AM",257,LookupQuery,192.168.59.79,widgets.binotel.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:50.498 AM",257,LookupQuery,192.168.32.9,ftp.riverbed.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:50.474 AM",257,LookupQuery,192.168.57.79,gameplay.intel.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:50.464 AM",257,LookupQuery,192.168.57.79,gameplay.intel.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:50.395 AM",257,LookupQuery,192.168.57.65,img.phoenix-widget.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:50.395 AM",257,LookupQuery,192.168.57.65,img.phoenix-widget.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:50.257 AM",257,LookupQuery,192.168.59.72,cs01.trafmag.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.780 AM",257,LookupQuery,192.168.59.72,dsp-trk.eskimi.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.734 AM",257,LookupQuery,192.168.59.72,match.new-programmatic.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.728 AM",257,LookupQuery,192.168.59.72,dsp-trk.eskimi.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.569 AM",257,LookupQuery,192.168.59.72,cs03.trafmag.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.467 AM",257,LookupQuery,192.168.59.72,www.acint.net,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.445 AM",257,LookupQuery,192.168.32.9,axa.mx,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.425 AM",257,LookupQuery,192.168.59.72,trafmag.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.425 AM",257,LookupQuery,192.168.59.72,trafmag.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.420 AM",257,LookupQuery,192.168.57.65,s-img.mgid.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.413 AM",257,LookupQuery,192.168.59.72,recreativ.ru,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.405 AM",257,LookupQuery,192.168.57.65,s-img.mgid.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.404 AM",257,LookupQuery,192.168.57.65,i.mixadvert.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:49.404 AM",257,LookupQuery,192.168.57.65,i.mixadvert.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:45.351 AM",257,LookupQuery,192.168.59.62,ghb2.adtelligent.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:45.281 AM",257,LookupQuery,192.168.59.62,ghb.adtelligent.com,,,,A,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:45.281 AM",257,LookupQuery,192.168.59.62,ghb.adtelligent.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
USDC01.tyrellcorp.us,"2/3/2022, 7:41:45.280 AM",257,LookupQuery,192.168.59.62,ghb2.adtelligent.com,,,,AAAA,0,,,,,,,,,,DnsEvents,
